page_url,image_url,tvshow_title,description,genre,year,director,actors,rating
https://www.tvmaze.com/shows/2714/ties-that-bind,https://static.tvmaze.com/uploads/images/original_untouched/39/99000.jpg,Ties That Bind,"Allison McLean is a tough and experienced police detective in suburban Seattle. Like most working women, her hands are already full, balancing a demanding and dangerous job and a family — husband Matt, and teenagers Jeff and Rachel. But when she and her partner, Devin, must arrest her brother, Tim, for aggravated assault, her world drastically changes as Tim is convicted and sent to prison leaving his two teenagers Cameron and Mariah teetering on the brink of foster care. Having done the right thing as an officer of the law, Allison now feels compelled to do the right thing as a sister and aunt; she brings Tim's two very unhappy teens into her home. Squeezing four teenagers under one roof proves to be an additional test of Allison's strength and patience. It won't be easy for her husband, her children or Tim's kids either. In addition to investigating local crimes, the UP Original Series Ties That Bind will also focus on the joys and struggles of the teens as they adjust to their new home, their new high school, make new friends and experience love, romance, anger and jealousy.",Drama; Action; Crime,2015,,"Luke Perry, Kelli Williams, Jonathan Scarfe, Dion Johnstone, Mitchell Kummen",6.8
https://www.tvmaze.com/shows/2733/xiii-the-conspiracy,https://static.tvmaze.com/uploads/images/original_untouched/14/36940.jpg,XIII: The Conspiracy,"Based on a Belgian comic book and a Ubisoft video game, this action mini-series is about a massive governmental conspiracy involving the assassination of the first female U.S. president. A man is found washed up on a beach with his memory gone. When elite special ops forces detect his location and track him down, he instinctively kills them one by one. Driven by the need to recover his memory...",Action; Crime; Mystery,2008,,"Stephen Dorff, Caterina Murino, Greg Bryk, Stephen McHattie, Lucinda Davis",7.9
https://www.tvmaze.com/shows/2738/weather-gone-viral,https://static.tvmaze.com/uploads/images/original_untouched/467/1167908.jpg,Weather Gone Viral,"While dangerous, extreme weather makes for some riveting video and lends itself to being easily shared online and going viral. Such videos of destructive weather are featured on this series, which showcases the weather footage in addition to featuring first-hand accounts of survivors who lived through the treacherous conditions. On-air meteorologists also share their tales of being on the front lines and experiencing the fury that Mother Nature sends their way, sometimes even becoming the story themselves. Tsunamis, lightning storms and tornados are among the weather phenomena that take center stage on Weather Gone Viral.",Drama; Action,2015,,,
https://www.tvmaze.com/shows/2743/supermansion,https://static.tvmaze.com/uploads/images/original_untouched/206/515192.jpg,SuperMansion,"In SuperMansion, a group of elderly superheroes, the League of Freedom, were once renowned throughout the world. Now under the leadership of Titanium Rex, they attempt to stay relevant in a world that has passed them by.",Comedy; Action; Science-Fiction,2015,,"Bryan Cranston, Keegan-Michael Key, Heidi Gardner, Tucker Gilmore, Tom Root",7.2
https://www.tvmaze.com/shows/2745/shooter,https://static.tvmaze.com/uploads/images/original_untouched/232/581546.jpg,Shooter,"Based on the best-selling Bob Lee Swagger novel by Stephen Hunter, Point of Impact, and the 2007 Paramount film starring Mark Wahlberg, Shooter is an action series about a highly decorated Marine sniper who is on the run after being falsely accused of trying to kill the President.",Drama; Action; Thriller,2016,,"Ryan Phillippe, Shantel VanSanten, Omar Epps, Cynthia Addai Robinson, Jesse Bradford",7.7
https://www.tvmaze.com/shows/2751/benders,https://static.tvmaze.com/uploads/images/original_untouched/331/828797.jpg,Benders,"Benders follows several friends bonded by an irrational obsession for their beer-swilling amateur hockey league. Their skills may be limited but their passion is not, as evidenced by the chaos hockey creates in their everyday lives. This isn't fast-paced, brawler-style hockey. It's the slow motion, falling-down version.",Drama; Comedy; Action,2015,,"Andrew Schulz, Chris Distefano, Lindsey Broad, Mark Gessner, Ruy Iskandar",5.6
https://www.tvmaze.com/shows/2752/vixen,https://static.tvmaze.com/uploads/images/original_untouched/14/37129.jpg,Vixen,"Vixen follows Mari McCabe aka Vixen, a superhero with the skill to adopt the abilities of animals. The TV show is set in the same universe as CW shows The Flash and Arrow.",Action; Fantasy; Science-Fiction,2015,,Megalyn Echikunwoke,6.6
https://www.tvmaze.com/shows/2753/the-bastard-executioner,https://static.tvmaze.com/uploads/images/original_untouched/14/37130.jpg,The Bastard Executioner,"The Bastard Executioner is a blood-soaked, medieval epic that tells the story of Wilkin Brattle, a 14th century warrior, whose life is forever changed when a divine messenger beseeches him to lay down his sword and lead the life of another man: a journeyman executioner. Set in northern Wales during a time rife with rebellion and political upheaval, Wilkin must walk a tight rope between protecting his true identity while also serving a mysterious destiny",Drama; Action; Adventure,2015,,"Lee Jones, Darren Evans, Flora Spencer-Longhurst, Katey Sagal, Kurt Sutter",6.6
https://www.tvmaze.com/shows/2759/the-last-kingdom,https://static.tvmaze.com/uploads/images/original_untouched/353/883061.jpg,The Last Kingdom,"The Last Kingdom is a show of heroic deeds and epic battles but with a thematic depth that embraces politics, religion, warfare, courage, love, loyalty and our universal search for identity. Combining real historical figures and events with fictional characters, it is the story of how a people combined their strength under one of the most iconic kings of history in order to reclaim their land for themselves and build a place they call home.",Drama; Action; History,2015,,"Alexander Dreymon, Eliza Butterworth, Arnas Fedaravičius, Mark Rowley, Emily Cox",8.2
https://www.tvmaze.com/shows/2767/a-man-called-god,https://static.tvmaze.com/uploads/images/original_untouched/562/1406773.jpg,A Man Called God,"Raised in America, government agent Choi Kang Ta returns to Korea with the skills of an assassin and a thirst for revenge on his father's killers.",Drama; Action; Crime,2010,,"Han Chae Young, Kim Min Jong, Song Il Gook, Yoo In Young, Han Go Eun",
https://www.tvmaze.com/shows/2769/dinotrux,https://static.tvmaze.com/uploads/images/original_untouched/102/257276.jpg,Dinotrux,"Dinotrux is an all-new action-packed original series featuring hybrid dinosaur-construction characters who are set to build and battle over three seasons. Based on Chris Gall‘s award-winning book series, DreamWorks Animation's Dinotrux is set in a fantastical world filled with lava-flowing volcanoes, lush forests and a megaton cast of loveable characters who are half-dinosaur, half-mechanical construction vehicle and all fun!",Action; Children,2015,,"Andrew Francis, Richard Ian Cox, Ashleigh Ball, Matt Hill, Brian Drummond",6.5
https://www.tvmaze.com/shows/2785/last,https://static.tvmaze.com/uploads/images/original_untouched/56/142149.jpg,Last,"When a critical business deal goes belly up, Jang Tae Ho finds himself homeless and on the run from dangerous loan sharks. As the once-successful financier struggles to climb his way out of poverty, he encounters an underground community within the subway system, where an entirely different set of rules govern the lives of countless homeless denizens.",Action; Crime; Thriller,2015,,"Yoon Kye Sang, Lee Bum Soo, Park Ye Jin, Seo Ye Ji, Park Won Sang",
https://www.tvmaze.com/shows/2796/home-fires,https://static.tvmaze.com/uploads/images/original_untouched/15/37741.jpg,Home Fires,"In 1939 life for the women of Great Paxford changed forever. Suddenly parted from their men, they must rely on each other to get through the hard times ahead in the midst of a world war.",Drama; Action; History,2015,,"Claire Rushbrook, Mark Bazeley, Francesca Annis, Clare Calbraith, Samantha Bond",8.0
https://www.tvmaze.com/shows/2798/oda-nobuna-no-yabou,https://static.tvmaze.com/uploads/images/original_untouched/579/1449371.jpg,Oda Nobuna no Yabou,"Ordinary high schooler Yoshiharu gets pulled into a time slip to the warring states period. There he meets Nobuna Oda - not Nobunaga, Nobuna. In this world, all the famous warlords of the era are female. Nobuna recruits Sagara, who she dubs ""Monkey,"" to help her in her quest to rule the world.",Comedy; Action; Anime; Romance,2012,,"Kanae Itō, Takuya Eguchi, Misato Fukuen, Tomoko Kaneda, Sayuri Yahagi",7.5
https://www.tvmaze.com/shows/2814/bad-guys,https://static.tvmaze.com/uploads/images/original_untouched/135/338406.jpg,Bad Guys,"To combat rising violent crimes, the Police Chief asks Detective Oh Goo Tak to form a team consisting of criminals. He is currently suspended from the police force for using excessive force. He then gathers team members: Park Woong Chul who is a gangster, Lee Jung Moon who is the youngest serial killer with extraordinary intelligence and Jung Tae Soo who is a contract killer. Police Inspector Yoo Mi Young also joins the team and she tries to have these guys work as a team by dealing with them rationally and sometimes emotionally.",Action; Crime; Thriller,2014,,"Park Joong Hoon, Joo Jin Mo, Yang Ik Joon, Ji Soo, Kim Sang Joong",7.3
https://www.tvmaze.com/shows/2824/triangle,https://static.tvmaze.com/uploads/images/original_untouched/15/38398.jpg,Triangle,"Three brothers lose their parents and grow up separately without knowing the whereabouts of each other for more than 20 years. Because they have taken on new names and are all grown up, they are unable to recognize each other later on. Jang Dong Soo the oldest brother become a detective, while Dong Chul the middle brother uses an alias name Heo Young Dal to become the boss of a crime gang. The youngest, Dong Woo, grows into a cold person after being adopted by a rich family. The three brothers fates become intertwined as they become bitter adversaries.",Drama; Action; Crime,2014,,"Lee Bum Soo, Kim Jae Joong, Im Si Wan, Baek Jin Hee, Oh Yun Soo",7.5
https://www.tvmaze.com/shows/2825/heartless-city,https://static.tvmaze.com/uploads/images/original_untouched/15/38403.jpg,Heartless City,"A drama revolves around the struggle between undercover agents and members of an infamous drug ring, and the love interests of the three main characters that emerge in the process.",Action; Crime; Thriller,2013,,"Lee Jae Yoon, Nam Gyu Ri, Jung Kyung Ho, Son Chang Min, Kim Yoo Mi",7.6
https://www.tvmaze.com/shows/2833/misja-afganistan,https://static.tvmaze.com/uploads/images/original_untouched/15/38439.jpg,Misja Afganistan,"The soldiers of the second platoon of the first motorized infantry company are trained before the next trip to Afghanistan. They will now spend more time on training grounds, and their families will have to get used to the absence of their loved ones. The platoon is to be commanded by a young officer - Lieutenant Paweł Konaszewicz - for whom it will be the first assignment after the officer school. This is how the story of the first Polish series begins, telling the fate of Polish soldiers stationed in Afghanistan.",Action; Adventure; War,2012,,"Ilona Ostrowska, Paweł Małaszyński, Dawid Zawadzki, Eryk Lubos, Marcin Piętowski",
https://www.tvmaze.com/shows/2851/tiger-cubs,https://static.tvmaze.com/uploads/images/original_untouched/15/38708.jpg,Tiger Cubs,"The drama follows a fictional team of elite paramilitary officers from the Special Duties Unit of the Hong Kong police force. They specialise in counter-terrorism, hostage rescue, and crimes that are deemed too dangerous for regular police to handle. The unit works closely with the Organised Crime and Triad Bureau (OCTB) to crack down on terrorist groups.",Drama; Action; Crime,2012,,"Joe Ma, Linda Chung, Him Law, Oscar Leung, Mandy Wong",
